42.0,63.0,0.23327582608439268
42.0,64.0,0.18662053871019896
42.0,67.0,0.15597156741958057
43.0,34.0,0.2659629459645883
43.0,42.0,0.32798792733287846
43.0,64.0,0.14495439930147455
43.0,67.0,0.17209709570047968
44.0,1.0,0.30806285282375706
44.0,3.0,0.31415059593121414
44.0,10.0,0.11953774843340036
44.0,16.0,0.1342366977223274
44.0,22.0,0.2728233196603324
44.0,39.0,0.2042494516827016
44.0,51.0,0.09916399977410659
44.0,57.0,0.2174017134317648
44.0,59.0,0.368586002392332
44.0,60.0,0.2602471457602771
45.0,7.0,0.17594553909092983
45.0,9.0,0.37563096148194325
45.0,11.0,0.17319629168981743
45.0,26.0,0.32252286633916455
46.0,65.0,0.3020844773425935
47.0,8.0,0.18082132975070386
47.0,21.0,0.1900277316901184
47.0,24.0,0.3575151511237906
47.0,50.0,0.29869165242045864
47.0,51.0,0.34628888521829576
47.0,59.0,0.08381148363559487
47.0,61.0,0.11966503895715723
48.0,28.0,0.29648626132113814
48.0,54.0,0.10996710196235891
49.0,3.0,0.3459598128624984
49.0,12.0,0.056662175698567595
49.0,21.0,0.3187470673526052
49.0,25.0,0.0567273791850993
50.0,8.0,0.1206185224712544
50.0,31.0,0.24330238962342024
50.0,35.0,0.24685052996318452
50.0,47.0,0.29869165242045864
50.0,59.0,0.3764203752154149
50.0,61.0,0.18080716007948217
51.0,10.0,0.21870174185720484
51.0,16.0,0.23327274105785403
51.0,35.0,0.3726222931199811
51.0,39.0,0.30292238611825384
51.0,44.0,0.09916399977410659
51.0,47.0,0.34628888521829576
51.0,57.0,0.3146136987670771
51.0,59.0,0.26954743608117004
52.0,19.0,0.1485490993859309
53.0,3.0,0.30571285925679953
53.0,19.0,0.1162421173236213
53.0,21.0,0.2596683651535759
54.0,28.0,0.19418851023445405
54.0,48.0,0.10996710196235891
55.0,7.0,0.21302816318905196
55.0,9.0,0.3391700299641685
55.0,11.0,0.1363395311412049
55.0,26.0,0.28550324990699033
56.0,26.0,0.17301051733251058
57.0,10.0,0.10515035237759547
57.0,16.0,0.09817712703226142
57.0,44.0,0.2174017134317648
57.0,51.0,0.3146136987670771
57.0,60.0,0.051963722271352264
58.0,25.0,0.363443794587031
59.0,8.0,0.26166234346207107
59.0,14.0,0.35505686392766295
59.0,17.0,0.2929396155253913
59.0,31.0,0.23253234295970276
59.0,35.0,0.12963451858951688
59.0,38.0,0.2913775794785067
59.0,44.0,0.368586002392332
59.0,47.0,0.08381148363559487
59.0,50.0,0.3764203752154149
59.0,51.0,0.26954743608117004
59.0,61.0,0.20128054538968723
60.0,10.0,0.1544345740630636
60.0,16.0,0.14915858524012685
60.0,44.0,0.2602471457602771
60.0,57.0,0.051963722271352264
61.0,8.0,0.0612561604809621
61.0,23.0,0.34471753046407866
61.0,24.0,0.2438637330842743
61.0,35.0,0.07501772560694747
61.0,40.0,0.34692803923106247
61.0,47.0,0.11966503895715723
61.0,50.0,0.18080716007948217
61.0,59.0,0.20128054538968723
61.0,62.0,0.3447979212808498
62.0,25.0,0.24837329844682085
62.0,61.0,0.3447979212808498
63.0,34.0,0.19804840890056996
63.0,42.0,0.23327582608439268
64.0,4.0,0.08344084044503214
64.0,34.0,0.13083061963105277
64.0,42.0,0.18662053871019896
64.0,43.0,0.14495439930147455
65.0,9.0,0.3182084017465809
65.0,18.0,0.30850121364360833
65.0,24.0,0.3809909224548248
65.0,26.0,0.3470699888901165
65.0,46.0,0.3020844773425935
67.0,4.0,0.11892096111627469
67.0,34.0,0.09666048492269871
67.0,42.0,0.15597156741958057
67.0,43.0,0.17209709570047968
